interaction_id,user_id,product_id,session_id,interaction_type,implicit_weight,duration_seconds,timestamp
"int_1790176426503_pqasuja6r","6a833393cee036cbf121a83d","68c5583b9869e837e80ce9a7","sess_1790176426501_nnudu3g","view",1,20,"2026-09-17T06:37:10.083Z"
"int_1790176426503_s3dh833u8","6a833393cee036cbf121a83d","68c5583b9869e837e80ce9b4","sess_1790176426501_nnudu3g","view",1,96,"2026-09-17T06:37:10.083Z"
"int_1790176426503_xk5ws808v","6a833393cee036cbf121a83d","68c5583b9869e837e80ce994","sess_1790176426501_nnudu3g","view",1,76,"2026-09-17T06:37:10.083Z"
"int_1790176426503_8jsxc6two","6a833393cee036cbf121a83d","68c5583b9869e837e80ce996","sess_1790176426501_nnudu3g","view",1,79,"2026-09-17T06:37:10.083Z"
"int_1790176426503_ti9gnztgw","6a833393cee036cbf121a83d","68c5583b9869e837e80cea96","sess_1790176426501_nnudu3g","view",1,28,"2026-09-17T06:37:10.083Z"
"int_1790176426503_w7xa45vtx","6a833393cee036cbf121a83d","68c5583b9869e837e80ce9a7","sess_1790176426501_nnudu3g","like",3,0,"2026-09-17T06:37:25.083Z"
"int_1790176426503_iph7v9go9","6a833393cee036cbf121a83d","68c5583b9869e837e80ce994","sess_1790176426501_nnudu3g","like",3,0,"2026-09-17T06:37:25.083Z"
"int_1790176426503_q6583m159","6a833393cee036cbf121a83d","68c5583b9869e837e80ce996","sess_1790176426501_nnudu3g","like",3,0,"2026-09-17T06:37:25.083Z"
"int_1790176426922_xsrs10ak1","6a833395cee036cbf121a855","68c5583b9869e837e80ceab9","sess_explore_1790176426922_lohsmp","search_click",2,40,"2026-09-17T06:37:43.731Z"
"int_1790176426921_dgl8mxxg8","6a833397cee036cbf121a87d","68c5583b9869e837e80cea6f","sess_explore_1790176426921_zpw06c","view",1,82,"2026-09-17T08:07:06.987Z"
"int_1790176426922_bcswk8by5","6a833395cee036cbf121a85d","68c5583b9869e837e80cea98","sess_explore_1790176426922_95n8gb","search_click",2,69,"2026-09-17T10:36:17.154Z"
"int_1790176426922_9yng8juqa","6a833395cee036cbf121a85d","68c5583b9869e837e80cea98","sess_explore_1790176426922_95n8gb","like",3,0,"2026-09-17T10:36:27.154Z"
"int_1790176426805_68goe5a8z","6a833397cee036cbf121a875","68c5583b9869e837e80ce9e2","sess_1790176426804_rtqupkj","view",1,26,"2026-09-17T11:23:37.476Z"
"int_1790176426805_7ll218dy1","6a833397cee036cbf121a875","68c5583b9869e837e80ce996","sess_1790176426804_rtqupkj","view",1,86,"2026-09-17T11:23:37.476Z"
"int_1790176426805_sfub0o8dm","6a833397cee036cbf121a875","68c5583b9869e837e80ceaa6","sess_1790176426804_rtqupkj","view",1,59,"2026-09-17T11:23:37.476Z"
"int_1790176426805_s2gm44b41","6a833397cee036cbf121a875","68c5583b9869e837e80ce996","sess_1790176426804_rtqupkj","add_to_cart",5,0,"2026-09-17T11:24:12.476Z"
"int_1790176426818_0yb4q5h9n","6a833397cee036cbf121a877","68c5583b9869e837e80ce97f","sess_1790176426816_4hn41ur","view",1,173,"2026-09-17T12:25:58.818Z"
"int_1790176426818_6yyz595za","6a833397cee036cbf121a877","68c5583b9869e837e80cea74","sess_1790176426816_4hn41ur","view",1,41,"2026-09-17T12:25:58.818Z"
"int_1790176426818_n5enseh3z","6a833397cee036cbf121a877","68c5583b9869e837e80ce98f","sess_1790176426816_4hn41ur","view",1,129,"2026-09-17T12:25:58.818Z"
"int_1790176426818_vx57x8sxr","6a833397cee036cbf121a877","68c5583b9869e837e80ce97f","sess_1790176426816_4hn41ur","like",3,0,"2026-09-17T12:26:13.818Z"
"int_1790176426818_ycj2jkdq6","6a833397cee036cbf121a877","68c5583b9869e837e80ce98f","sess_1790176426816_4hn41ur","like",3,0,"2026-09-17T12:26:13.818Z"
"int_1790176426921_uwkbsttpg","6a27ed55b6d7638a2acaa654","68c5583b9869e837e80cea5d","sess_explore_1790176426921_ghzrsd","search_click",2,34,"2026-09-17T12:54:08.206Z"
"int_1790176426919_jsw4bvxsf","6a833398cee036cbf121a883","68c5583b9869e837e80ce9cf","sess_explore_1790176426919_zkbond","search_click",2,45,"2026-09-17T17:08:01.502Z"
"int_1790176426919_5ugj4psxb","6a833398cee036cbf121a883","68c5583b9869e837e80ce9cf","sess_explore_1790176426919_zkbond","like",3,0,"2026-09-17T17:08:11.502Z"
"int_1790176426442_jv8vqe39u","6a833392cee036cbf121a82d","68c5583b9869e837e80ceaab","sess_1790176426440_w11f4n6","view",1,107,"2026-09-17T18:06:22.765Z"
"int_1790176426442_zxasmiv97","6a833392cee036cbf121a82d","68c5583b9869e837e80ce980","sess_1790176426440_w11f4n6","view",1,163,"2026-09-17T18:06:22.765Z"
"int_1790176426442_83qxae6kn","6a833392cee036cbf121a82d","68c5583b9869e837e80cea9c","sess_1790176426440_w11f4n6","view",1,86,"2026-09-17T18:06:22.765Z"
"int_1790176426442_ed657v5c8","6a833392cee036cbf121a82d","68c5583b9869e837e80ce998","sess_1790176426440_w11f4n6","view",1,98,"2026-09-17T18:06:22.765Z"
"int_1790176426442_grhtydffg","6a833392cee036cbf121a82d","68c5583b9869e837e80cea9c","sess_1790176426440_w11f4n6","like",3,0,"2026-09-17T18:06:37.765Z"
"int_1790176426442_d28qdfe9l","6a833392cee036cbf121a82d","68c5583b9869e837e80cea9c","sess_1790176426440_w11f4n6","add_to_cart",5,0,"2026-09-17T18:06:57.765Z"
"int_1790176426923_64lm8ncfp","6a833397cee036cbf121a873","68c5583b9869e837e80ceac5","sess_explore_1790176426923_q4ildk","view",1,79,"2026-09-17T18:20:04.958Z"
"int_1790176426923_dcdr45er7","6a833397cee036cbf121a871","68c5583b9869e837e80ceac0","sess_explore_1790176426923_0kgab4","view",1,58,"2026-09-17T19:20:57.621Z"
"int_1790176426923_465rlpl4s","6a833397cee036cbf121a871","68c5583b9869e837e80ceac0","sess_explore_1790176426923_0kgab4","like",3,0,"2026-09-17T19:21:07.621Z"
"int_1790176426922_0u65yhxcm","6a833395cee036cbf121a85f","68c5583b9869e837e80ceaaf","sess_explore_1790176426922_ga0bzx","search_click",2,66,"2026-09-17T19:21:27.392Z"
"int_1790176426924_hpaxq59gb","6a833396cee036cbf121a869","68c5583b9869e837e80ceae7","sess_explore_1790176426924_7i2z1t","view",1,66,"2026-09-17T20:48:53.015Z"
"int_1790176426920_okseg1tfe","6a833392cee036cbf121a829","68c5583b9869e837e80cea1f","sess_explore_1790176426920_bzf6r8","search_click",2,90,"2026-09-17T22:56:21.042Z"
"int_1790176426924_b9i5xfay4","6a833396cee036cbf121a863","68c5583b9869e837e80ceae0","sess_explore_1790176426924_jes5zb","search_click",2,44,"2026-09-18T00:14:09.808Z"
"int_1790176426923_jpv3qk20n","68e37500fb43e827078c759c","68c5583b9869e837e80ceace","sess_explore_1790176426923_2na0nw","search_click",2,60,"2026-09-18T00:33:18.867Z"
"int_1790176426923_0n6cznkpy","68e37500fb43e827078c759c","68c5583b9869e837e80ceace","sess_explore_1790176426923_2na0nw","like",3,0,"2026-09-18T00:33:28.867Z"
"int_1790176426923_gj0fxpn5x","6a833396cee036cbf121a865","68c5583b9869e837e80ceac8","sess_explore_1790176426923_x4jdp1","view",1,80,"2026-09-18T02:49:03.216Z"
"int_1790176426925_8k6xiqa7o","6a833392cee036cbf121a827","68c5583b9869e837e80ceafd","sess_explore_1790176426925_6p9fn7","search_click",2,33,"2026-09-18T03:21:07.320Z"
"int_1790176426673_sb4pvt0k1","6a833395cee036cbf121a85d","68c5583b9869e837e80cea40","sess_1790176426672_ptae9gq","view",1,20,"2026-09-18T05:17:05.760Z"
"int_1790176426673_95jomm2v8","6a833395cee036cbf121a85d","68c5583b9869e837e80cea7c","sess_1790176426672_ptae9gq","view",1,28,"2026-09-18T05:17:05.760Z"
"int_1790176426673_fnwjxhxw2","6a833395cee036cbf121a85d","68c5583b9869e837e80ce9b1","sess_1790176426672_ptae9gq","view",1,153,"2026-09-18T05:17:05.760Z"
"int_1790176426673_lmsmrqtj6","6a833395cee036cbf121a85d","68c5583b9869e837e80ce9b1","sess_1790176426672_ptae9gq","like",3,0,"2026-09-18T05:17:20.760Z"
"int_1790176426919_00t5ps5y9","6a833395cee036cbf121a859","68c5583b9869e837e80ce984","sess_explore_1790176426919_thju10","view",1,66,"2026-09-18T05:22:41.255Z"
"int_1790176426345_4qw929s3z","68e37500fb43e827078c759c","68c5583b9869e837e80cea2c","sess_1790176426341_4gyjet8","view",1,114,"2026-09-18T05:51:17.429Z"
"int_1790176426345_oq3ou0hll","68e37500fb43e827078c759c","68c5583b9869e837e80ce99e","sess_1790176426341_4gyjet8","view",1,145,"2026-09-18T05:51:17.429Z"
"int_1790176426345_yfqr8oqzs","68e37500fb43e827078c759c","68c5583b9869e837e80cea69","sess_1790176426341_4gyjet8","view",1,43,"2026-09-18T05:51:17.429Z"
"int_1790176426345_544i86ksy","68e37500fb43e827078c759c","68c5583b9869e837e80cea3c","sess_1790176426341_4gyjet8","view",1,102,"2026-09-18T05:51:17.429Z"
"int_1790176426345_lzjlgf68k","68e37500fb43e827078c759c","68c5583b9869e837e80cea1b","sess_1790176426341_4gyjet8","view",1,79,"2026-09-18T05:51:17.429Z"
"int_1790176426345_seeewqbr7","68e37500fb43e827078c759c","68c5583b9869e837e80cea69","sess_1790176426341_4gyjet8","add_to_cart",5,0,"2026-09-18T05:51:52.429Z"
"int_1790176426345_13047dpm8","68e37500fb43e827078c759c","68c5583b9869e837e80cea69","sess_1790176426341_4gyjet8","purchase",10,0,"2026-09-18T05:52:17.429Z"
"int_1790176426924_j8fm8xy4a","6a833394cee036cbf121a84b","68c5583b9869e837e80cead3","sess_explore_1790176426924_7sssz8","view",1,28,"2026-09-18T06:29:01.211Z"
"int_1790176426924_hj4he0v9y","6a833394cee036cbf121a84b","68c5583b9869e837e80cead3","sess_explore_1790176426924_7sssz8","like",3,0,"2026-09-18T06:29:11.211Z"
"int_1790176426925_j9efweu69","6a833393cee036cbf121a841","68c5583b9869e837e80ceaec","sess_explore_1790176426925_x1xt8g","view",1,74,"2026-09-18T06:36:45.217Z"
"int_1790176426925_b4stdvmpi","6a833393cee036cbf121a841","68c5583b9869e837e80ceaec","sess_explore_1790176426925_x1xt8g","like",3,0,"2026-09-18T06:36:55.217Z"
"int_1790176426923_7h9mbtvpf","6a833394cee036cbf121a847","68c5583b9869e837e80ceace","sess_explore_1790176426923_zklqze","search_click",2,73,"2026-09-18T07:04:15.570Z"
"int_1790176426923_pz0xdl2ok","6a833394cee036cbf121a847","68c5583b9869e837e80ceace","sess_explore_1790176426923_zklqze","like",3,0,"2026-09-18T07:04:25.570Z"
"int_1790176426921_aevfvh3dj","6a833393cee036cbf121a83b","68c5583b9869e837e80cea68","sess_explore_1790176426921_5epmx8","view",1,64,"2026-09-18T07:37:23.208Z"
"int_1790176426921_8gnobazlb","6a833393cee036cbf121a83b","68c5583b9869e837e80cea68","sess_explore_1790176426921_5epmx8","like",3,0,"2026-09-18T07:37:33.208Z"
"int_1790176426480_8ats0skz8","6a833393cee036cbf121a837","68c5583b9869e837e80cea73","sess_1790176426478_03fsuyc","view",1,38,"2026-09-18T08:17:47.084Z"
"int_1790176426480_1iqb33cmj","6a833393cee036cbf121a837","68c5583b9869e837e80cead4","sess_1790176426478_03fsuyc","view",1,113,"2026-09-18T08:17:47.084Z"
"int_1790176426480_1dfppkg3f","6a833393cee036cbf121a837","68c5583b9869e837e80ce98f","sess_1790176426478_03fsuyc","view",1,123,"2026-09-18T08:17:47.084Z"
"int_1790176426480_s7iqdb8zj","6a833393cee036cbf121a837","68c5583b9869e837e80ce9b9","sess_1790176426478_03fsuyc","view",1,70,"2026-09-18T08:17:47.084Z"
"int_1790176426480_o0cnst0tp","6a833393cee036cbf121a837","68c5583b9869e837e80cea73","sess_1790176426478_03fsuyc","like",3,0,"2026-09-18T08:18:02.084Z"
"int_1790176426480_5ep61cntz","6a833393cee036cbf121a837","68c5583b9869e837e80ce98f","sess_1790176426478_03fsuyc","like",3,0,"2026-09-18T08:18:02.084Z"
"int_1790176426480_73f9qrlqf","6a833393cee036cbf121a837","68c5583b9869e837e80ce9b9","sess_1790176426478_03fsuyc","like",3,0,"2026-09-18T08:18:02.084Z"
"int_1790176426922_f50j9unfz","6a833396cee036cbf121a86f","68c5583b9869e837e80cea97","sess_explore_1790176426922_n7jsgi","view",1,47,"2026-09-18T08:45:14.353Z"
"int_1790176426922_1annae6by","6a833396cee036cbf121a86f","68c5583b9869e837e80cea97","sess_explore_1790176426922_n7jsgi","like",3,0,"2026-09-18T08:45:24.353Z"
"int_1790176426921_gyoobq7rt","6a833394cee036cbf121a847","68c5583b9869e837e80cea55","sess_explore_1790176426921_b1zdhs","view",1,79,"2026-09-18T09:28:11.396Z"
"int_1790176426921_y13nmz2ov","6a833395cee036cbf121a857","68c5583b9869e837e80cea52","sess_explore_1790176426921_dfnelm","view",1,63,"2026-09-18T09:54:08.476Z"
"int_1790176426920_bpfieu4g3","6a833393cee036cbf121a839","68c5583b9869e837e80cea26","sess_explore_1790176426920_c51j8c","view",1,39,"2026-09-18T10:06:31.717Z"
"int_1790176426925_p27hb08um","6a833393cee036cbf121a837","68c5583b9869e837e80ceaf7","sess_explore_1790176426925_uakazy","view",1,27,"2026-09-18T11:31:41.648Z"
"int_1790176426925_97dg2kh8y","6a833393cee036cbf121a837","68c5583b9869e837e80ceaf7","sess_explore_1790176426925_uakazy","like",3,0,"2026-09-18T11:31:51.648Z"
"int_1790176426923_047mb8sm3","6a833397cee036cbf121a875","68c5583b9869e837e80ceace","sess_explore_1790176426923_017m7o","view",1,89,"2026-09-18T15:02:49.395Z"
"int_1790176426923_29smd0ex8","6a833397cee036cbf121a875","68c5583b9869e837e80ceace","sess_explore_1790176426923_017m7o","like",3,0,"2026-09-18T15:02:59.395Z"
"int_1790176426925_886axokc8","6a833392cee036cbf121a82f","68c5583b9869e837e80ceb02","sess_explore_1790176426925_s576g1","view",1,34,"2026-09-18T15:19:38.211Z"
"int_1790176426919_5ovb41a0a","6a833397cee036cbf121a873","68c5583b9869e837e80ce9be","sess_explore_1790176426919_14xh22","search_click",2,87,"2026-09-18T15:49:24.723Z"
"int_1790176426925_1jg29jvek","6a833397cee036cbf121a87b","68c5583b9869e837e80ceaf3","sess_explore_1790176426925_0bnxuq","search_click",2,74,"2026-09-18T16:22:05.602Z"
"int_1790176426919_izw6b7ki2","6a833393cee036cbf121a839","68c5583b9869e837e80ce9ae","sess_explore_1790176426919_39647w","view",1,68,"2026-09-18T17:43:40.207Z"
"int_1790176426919_eynxkly7f","6a833393cee036cbf121a839","68c5583b9869e837e80ce9ae","sess_explore_1790176426919_39647w","like",3,0,"2026-09-18T17:43:50.207Z"
"int_1790176426622_u6j117plj","6a833394cee036cbf121a84f","68c5583b9869e837e80cea56","sess_1790176426619_bk6teyq","view",1,176,"2026-09-18T17:55:35.204Z"
"int_1790176426622_3wsm2imr8","6a833394cee036cbf121a84f","68c5583b9869e837e80ce97d","sess_1790176426619_bk6teyq","view",1,165,"2026-09-18T17:55:35.204Z"
"int_1790176426622_xakxbd7yl","6a833394cee036cbf121a84f","68c5583b9869e837e80ce9f7","sess_1790176426619_bk6teyq","view",1,132,"2026-09-18T17:55:35.204Z"
"int_1790176426622_fl58g8ezj","6a833394cee036cbf121a84f","68c5583b9869e837e80ce9e1","sess_1790176426619_bk6teyq","view",1,119,"2026-09-18T17:55:35.204Z"
"int_1790176426622_h5mczej9z","6a833394cee036cbf121a84f","68c5583b9869e837e80ce9d5","sess_1790176426619_bk6teyq","view",1,46,"2026-09-18T17:55:35.204Z"
"int_1790176426622_aqy7k4w3r","6a833394cee036cbf121a84f","68c5583b9869e837e80ce9f7","sess_1790176426619_bk6teyq","like",3,0,"2026-09-18T17:55:50.204Z"
"int_1790176426622_mpkrq1cho","6a833394cee036cbf121a84f","68c5583b9869e837e80ce9e1","sess_1790176426619_bk6teyq","add_to_cart",5,0,"2026-09-18T17:56:10.204Z"
"int_1790176426922_wg93ksp3y","6a833394cee036cbf121a851","68c5583b9869e837e80ceaa0","sess_explore_1790176426922_csa1ng","search_click",2,61,"2026-09-18T18:53:20.731Z"
"int_1790176426922_43wwcseqa","6a833394cee036cbf121a851","68c5583b9869e837e80ceaa0","sess_explore_1790176426922_csa1ng","like",3,0,"2026-09-18T18:53:30.731Z"
"int_1790176426921_4plchu3q5","6a833393cee036cbf121a839","68c5583b9869e837e80cea4b","sess_explore_1790176426921_t12xwi","search_click",2,48,"2026-09-18T19:09:18.273Z"
"int_1790176426923_mm9qiwcte","6a833394cee036cbf121a845","68c5583b9869e837e80ceac5","sess_explore_1790176426923_5yvvmw","view",1,54,"2026-09-18T19:15:11.445Z"
"int_1790176426923_ef9yufkg0","6a833394cee036cbf121a845","68c5583b9869e837e80ceac5","sess_explore_1790176426923_5yvvmw","like",3,0,"2026-09-18T19:15:21.445Z"
"int_1790176426925_spieha6yd","68e5331e5186f04dcdf2e9f6","68c5583b9869e837e80ceaef","sess_explore_1790176426925_1cbaeg","search_click",2,80,"2026-09-18T19:50:46.090Z"
"int_1790176426925_43lt43hjk","68e5331e5186f04dcdf2e9f6","68c5583b9869e837e80ceaef","sess_explore_1790176426925_1cbaeg","like",3,0,"2026-09-18T19:50:56.090Z"
"int_1790176426550_ug39a5stb","6a833394cee036cbf121a845","68c5583b9869e837e80ce9d6","sess_1790176426548_xaq5d5v","view",1,157,"2026-09-18T19:50:58.642Z"
"int_1790176426550_f0r0sfym3","6a833394cee036cbf121a845","68c5583b9869e837e80ce976","sess_1790176426548_xaq5d5v","view",1,143,"2026-09-18T19:50:58.642Z"
"int_1790176426550_7fvcfmp17","6a833394cee036cbf121a845","68c5583b9869e837e80ceadb","sess_1790176426548_xaq5d5v","view",1,49,"2026-09-18T19:50:58.642Z"
"int_1790176426550_uu3mmr8p2","6a833394cee036cbf121a845","68c5583b9869e837e80ceadb","sess_1790176426548_xaq5d5v","like",3,0,"2026-09-18T19:51:13.642Z"
"int_1790176426550_dsbwgjnea","6a833394cee036cbf121a845","68c5583b9869e837e80ce9d6","sess_1790176426548_xaq5d5v","add_to_cart",5,0,"2026-09-18T19:51:33.642Z"
"int_1790176426550_hh038r8cl","6a833394cee036cbf121a845","68c5583b9869e837e80ce976","sess_1790176426548_xaq5d5v","add_to_cart",5,0,"2026-09-18T19:51:33.642Z"
"int_1790176426924_iz6spbsz0","6a833392cee036cbf121a827","68c5583b9869e837e80cead1","sess_explore_1790176426924_pijpyg","search_click",2,26,"2026-09-18T20:04:25.419Z"
"int_1790176426922_u6xyozvv2","6a833393cee036cbf121a843","68c5583b9869e837e80cea88","sess_explore_1790176426922_67mc7d","view",1,44,"2026-09-18T20:04:57.740Z"
"int_1790176426921_a8txaz623","6a833392cee036cbf121a833","68c5583b9869e837e80cea5d","sess_explore_1790176426921_04lrau","view",1,56,"2026-09-18T20:44:24.306Z"
"int_1790176426921_rujtfl5dl","6a833398cee036cbf121a87f","68c5583b9869e837e80cea55","sess_explore_1790176426921_18pryu","search_click",2,50,"2026-09-18T21:33:21.341Z"
"int_1790176426923_6wk6c39hy","6a833393cee036cbf121a839","68c5583b9869e837e80ceac8","sess_explore_1790176426923_duf8pw","search_click",2,30,"2026-09-18T21:44:55.319Z"
"int_1790176426919_ngx4qa80j","6a833392cee036cbf121a82d","68c5583b9869e837e80ce97e","sess_explore_1790176426919_aqrcnq","view",1,86,"2026-09-18T23:46:25.939Z"
"int_1790176426924_mur2a4evu","6a833397cee036cbf121a873","68c5583b9869e837e80ceae6","sess_explore_1790176426924_4wgzrs","view",1,25,"2026-09-19T00:33:43.288Z"
"int_1790176426921_psppyji96","6a833396cee036cbf121a86b","68c5583b9869e837e80cea64","sess_explore_1790176426921_o1uftk","search_click",2,49,"2026-09-19T01:56:50.277Z"
"int_1790176426921_j3x1xptxq","6a833396cee036cbf121a86b","68c5583b9869e837e80cea64","sess_explore_1790176426921_o1uftk","like",3,0,"2026-09-19T01:57:00.277Z"
"int_1790176426924_hb14qw0wb","6a83085d4d4fb77855083406","68c5583b9869e837e80cead6","sess_explore_1790176426924_d6cri4","search_click",2,90,"2026-09-19T02:35:13.740Z"
"int_1790176426922_1b40vz4kb","6a833394cee036cbf121a84d","68c5583b9869e837e80ceab6","sess_explore_1790176426922_0q6g6m","search_click",2,55,"2026-09-19T05:15:19.630Z"
"int_1790176426476_0g6r7btsc","6a833393cee036cbf121a835","68c5583b9869e837e80cea1d","sess_1790176426476_b04q43i","view",1,149,"2026-09-19T08:11:05.884Z"
"int_1790176426476_xvhkflv2d","6a833393cee036cbf121a835","68c5583b9869e837e80ce9a6","sess_1790176426476_b04q43i","view",1,91,"2026-09-19T08:11:05.884Z"
"int_1790176426476_koi4u37jj","6a833393cee036cbf121a835","68c5583b9869e837e80ceadb","sess_1790176426476_b04q43i","view",1,164,"2026-09-19T08:11:05.884Z"
"int_1790176426921_59akrg2nq","6a833396cee036cbf121a861","68c5583b9869e837e80cea55","sess_explore_1790176426921_x7d98m","view",1,40,"2026-09-19T08:11:09.905Z"
"int_1790176426476_8w002pfxz","6a833393cee036cbf121a835","68c5583b9869e837e80ce9a6","sess_1790176426476_b04q43i","like",3,0,"2026-09-19T08:11:20.884Z"
"int_1790176426476_v25evswwx","6a833393cee036cbf121a835","68c5583b9869e837e80cea1d","sess_1790176426476_b04q43i","add_to_cart",5,0,"2026-09-19T08:11:40.884Z"
"int_1790176426923_08q8uxcal","6a833392cee036cbf121a827","68c5583b9869e837e80ceacf","sess_explore_1790176426923_qv0ae9","view",1,82,"2026-09-19T10:16:12.728Z"
"int_1790176426923_om9s57kbl","6a833392cee036cbf121a827","68c5583b9869e837e80ceacf","sess_explore_1790176426923_qv0ae9","like",3,0,"2026-09-19T10:16:22.728Z"
"int_1790176426922_vyk7o660i","6a833394cee036cbf121a84f","68c5583b9869e837e80cea98","sess_explore_1790176426922_i57sfy","search_click",2,56,"2026-09-19T10:25:56.016Z"
"int_1790176426922_36n2wga39","6a833394cee036cbf121a84f","68c5583b9869e837e80cea98","sess_explore_1790176426922_i57sfy","like",3,0,"2026-09-19T10:26:06.016Z"
"int_1790176426923_ze9g0ek2t","6a833396cee036cbf121a86d","68c5583b9869e837e80ceac9","sess_explore_1790176426923_aqv7ru","search_click",2,27,"2026-09-19T14:28:23.902Z"
"int_1790176426920_cigd4vqva","6a7fc9164585d7fd0f495064","68c5583b9869e837e80ce9f1","sess_explore_1790176426920_wjaic0","view",1,72,"2026-09-19T14:54:48.854Z"
"int_1790176426920_zkqbd68d5","6a7fc9164585d7fd0f495064","68c5583b9869e837e80ce9f1","sess_explore_1790176426920_wjaic0","like",3,0,"2026-09-19T14:54:58.854Z"
"int_1790176426919_cgcuk89wi","6a833392cee036cbf121a827","68c5583b9869e837e80ce9cc","sess_explore_1790176426919_o1i1sx","search_click",2,29,"2026-09-19T15:24:39.295Z"
"int_1790176426657_0bzbsdijv","6a833395cee036cbf121a857","68c5583b9869e837e80ce9f2","sess_1790176426656_hmaxwqn","view",1,132,"2026-09-19T15:46:15.081Z"
"int_1790176426657_3qjw2pf89","6a833395cee036cbf121a857","68c5583b9869e837e80ce9aa","sess_1790176426656_hmaxwqn","view",1,101,"2026-09-19T15:46:15.081Z"
"int_1790176426657_rb75q2mba","6a833395cee036cbf121a857","68c5583b9869e837e80ceaf4","sess_1790176426656_hmaxwqn","view",1,138,"2026-09-19T15:46:15.081Z"
"int_1790176426657_atc4be1he","6a833395cee036cbf121a857","68c5583b9869e837e80ce9aa","sess_1790176426656_hmaxwqn","like",3,0,"2026-09-19T15:46:30.081Z"
"int_1790176426657_qc2cd801y","6a833395cee036cbf121a857","68c5583b9869e837e80ce9aa","sess_1790176426656_hmaxwqn","add_to_cart",5,0,"2026-09-19T15:46:50.081Z"
"int_1790176426657_siqlp61qz","6a833395cee036cbf121a857","68c5583b9869e837e80ce9aa","sess_1790176426656_hmaxwqn","purchase",10,0,"2026-09-19T15:47:15.081Z"
"int_1790176426723_2fqh3ho48","6a833396cee036cbf121a867","68c5583b9869e837e80ceaf4","sess_1790176426720_h3kwm91","view",1,73,"2026-09-19T19:49:57.409Z"
